,id,unique_id,Name,strasse_nr,Postal Code,Category,angebot,Delivery,beschreibung_lieferangebot,Takeaway,angebot_selbstabholung,fon,w3,mail,montag,dienstag,mittwoch,donnerstag,freitag,samstag,sonntag
669,34,12,Misir Carsisi,Skalitzerstraße134,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Türkische Küche,True,10999,True,11-21 Uhr,491627676557.0,https://www.misircarsisi.de,aktuerk21@hotmail.de,,,,,,,
670,808,277,Tsukushiya Japanese Deli,Dresdener Straße 16,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Japanische Küche, Udon, Soba, Reisschalen, japanische Tapas, hausgemacht",False,,True,"Take Away Mo-Sa 17-21 Uhr, Take-Away-Karte siehe Website",493023929222.0,http://www.tsukushiya.de,bistro@tsukushiya.de,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00,
671,2866,979,DingsDums Dumplings,Wiener Straße 34,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Ausgefallene Dumplingkreationen aus überschüssigen Lebensmitteln,True,Dumplings werden tiefgekühlt am Folgetag zwischen 10-15 Uhr ausgeliefert und lassen sich super lagern/zubereiten. Liefergebiete finden Sie auf unserer Webseite.,True,Dumplings sind nach Absprache auch tiefgekühlt im Laden abzuholen.,4915115222133.0,https://www.dingsdums.de/,shop@dingsdums.de,,,,,,,
672,832,286,Tenur Restaurant - Kurdische Küche,Reichenbergerstraße 147,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Mediterrane, orientalische, kurdische Spezialitäten",False,,True,"5 Gang Menü, Vegan, Garnelen-, Lamm-, Kalbs-, und Hähnchenpfanne,",491633344512.0,https://www.tenur.de,kontakt@tenur.de,13:00-21:00,13:00-21:00,13:00-21:00,13:00-21:00,13:00-21:00,13:00-21:00,13:00-21:00
673,1867,639,Qtwo Trade & Logistics,Lausitzerstraße 22 D,10999,Other,"Online-Verkauf, Transport, Logistik",True,,False,,4917641469606.0,,info@q-two.de,,,,,,,
674,592,201,Santa Maria,Oranienstraße 170,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)",mexikanisches Streetfood,True,Unsere aktuellen Lieferangebote werden auf unserer Facebookseite veröffentlicht,True,,493092210027.0,https://www.santaberlin.com/,info@santaberlin.com,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00
675,355,120,Bonanza Coffee,Adalbertstraße 70,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Kaffeespezialitäten und Kaffeebohnen,True,Deutschlandweit über unseren Webshop,True,"Vorbeikommen, bestellen, mitnehmen.",4930208488020.0,https://www.bonanzacoffee.de,kontakt@bonanzacoffee.de,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,10:00-18:00,10:00-18:00
676,2662,908,Original Unverpackt,Wiener Straße 16,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Unverpackte Lebensmittel,True,Unser aktuelles Liefergebiet findet ihr hier: https://lieferservice.original-unverpackt.de/,True,"Online bei unserem Lieferservice bestellen und in unserem Laden an der Großbeerenstraße 27A, 19065 Berlin abholen.",,https://lieferservice.original-unverpackt.de/,kontakt@original-unverpackt.de,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,
677,109,37,Simitdchi Café & Backhaus,Adalbertstraße 97,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Simit, türkische Backwaren, Kaffee & türk. Tee",False,,True,,491785107999.0,,simitdchi@hotmail.com,,,,,,,
678,877,304,Tiki Heart,Wiener Straße 20,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Burger, Chili, Fries, Turkey Sticks",True,Unser Lieferservice ist Lieferando,True,"Sie können an die Tür kommen und eine Bestellung abgeben, oder telefonisch bestellen. Wir haben die Bestellung innerhalb von 15 Minuten bereit zum Mitnehmen.",493061074703.0,https://www.tikiheart.de,info@tikiheart.de,12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:00
679,2692,918,O2 Shop Kottbusser Tor / Telefonia UNEL Vertriebs-GmbH,Skalitzer Straße 15,10999,Other,Telefonica O2 Filiale,True,Handys und SIM-Karten für Neuverträge und Vertragsverlängerungen versenden wir bundesweit an unsere Shop-Kunden,True,Bestellungen zum Abholen müssen uns spätestens bis 15:00 Uhr am vorherigen Tag erreichen.,493034669788.0,https://o2-shop-kottbusser-tor.business.site/,info.o2Kreuzberg@unel.de,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-16:00,
680,2194,750,Zola Neapolitan pizza,Paul-Lincke-Ufer 39,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Pizzeria Neapolitan pizza,True,Lieferung über Lieferando __ https://lieferando.de/en/pizzeria-Zola,True,"von 12-21:30 am Paul-Lincke-Ufer 39, 10999 Berlin und Mühlenstraße 70, 10243 Berlin",493027695938.0,https://www.facebook.com/zolakreuzberg/,,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30
681,1963,671,Restaurant Morgenland,Skalitzer Straße 35,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Mediterrane Küche, Frühstück, Burger, Pasta, vegan & vegetarisch, Steak & Grillgerichte",True,Unsere besondere Speisekarte und Oster Specialfinden Sie auf unserer Website,True,Wie haben die Speisekarte auf der Webdite hochgeladen. Oder rufen Sie uns an,4917621810938.0,https://www.morgenland-berlin.de,kontakt@morgenland-berlin.de,16:00-22:00,10:00-22:00,,,,,
682,688,235,CHAPARRO,Wiener Straße 14-A,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Frische (gesunde) mexicanische Küche, burritos, tacos, quesadillas",True,,True,Alle Speisen zum Mitnehmen. Oder ganz bequem liefern lassen. Unbedingt probieren: unsere Taco Box zum selber machen.,493030368731.0,https://www.chaparro-berlin.de,info@chaparro-berlin.de,,12:00-15:00 & 18:00-21:00,12:00-15:00 & 18:00-21:00,12:00-15:00 & 18:00-21:00,12:00-15:00 & 18:00-21:00,12:00-15:00 & 18:00-21:00,12:00-15:00 & 18:00-21:00
683,3505,1196,MySpäti,Forsterstraße 4-5,10999,Other,MySpäti - Deine Lieferservice App,True,Der klassische Spätkauf vereint mit modernem Standort-Lieferservice - mobil bestellen leicht gemacht mit der ersten Späti App! Schnell und bequem. Einfach und sicher. Geliefert wird direkt an deinen Standort dank Geolokalisation!,False,,4915901962546.0,https://www.myspäti.com,info@myspaeti.com,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00
684,2485,849,Modern Graphics comics&more,Oranienstraße 22,10999,Bookstore,"Comic-Fachbuchhandlung, Graphic Novel, Manga, Merchandise, Toys",True,Innenstadtbezirke,True,,49306158810.0,https://www.modern-graphics.de,kontakt@modern-graphics.de,11:00-18:30,11:00-18:30,11:00-18:30,11:00-18:30,11:00-18:30,11:00-18:30,
685,1465,504,SPINDLER Restaurant,Paul-Lincke-Ufer 42/43,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Frische Pasta, Vegane Bowls, Sandwiches, Salate, Risotto, Getränke, Kaffee, Smoothies, frische Säfte",False,,True,Unsere Öffnungszeiten sind zur Zeit täglich 12-18 Uhr,493069598880.0,https://www.spindler-berlin.de,eat@spindler-berlin.com,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,02:00-18:00,02:00-18:00
686,3280,1121,Mani in Pasta (Ristorante),Reichenbergerstraße 125,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Italienisch Küche, Frischen Pasta, Handgemacht",False,,True,Bestellungen zum Abholen müssen uns spätestens bis 15:00 Uhr am vorherigen Tag erreichen.,4917631544906.0,https://maniinpasta.de/,dining@maniinpasta.de,,,,,11:00-18:00,11:00-18:00,11:00-18:00
687,1489,512,CHAN Thai Restaurant,Paul - Lincke -Ufer 42/43,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Authentische Thailändische Küche, Curries, Pad Thai, Wokgerichte, Vorspeisen, Thai Eistee, gesunde Smoothies, Kaffee, Vorspeisen, Vagere Gerichte",False,,True,bitte einfach anrufen zwischen 12-18 :) wir freuen uns,493069533322.0,https://www.chan-berlin.com,reservierung@chan-berlin.com,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,02:00-18:00,02:00-18:00,02:00-18:00
688,3538,1208,WRAPUBLIC,Oranienplatz 2,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)",frische Wraps und Salate,True,Lieferung in Kreuzberg,True,mit der App pickpack,491723212550.0,https://www.wrapublic.de,info@wrapublic.de,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,,
689,2776,947,Café Morgenstern,Kohlfurter Straße 13,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Bäckerei, Kaffee und Kuchen, Frühstück und Mittagstisch",False,,True,,4917623642440.0,,,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00
690,232,78,Kaffeepur GmbH,"Paul-Lincke-Ufer 44a, 2.Hinterhof",10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Kaffeerösterei,True,"Kreuzberg, Neukölln, Mitte, Friedrichshain, Wedding, Schöneberg, Scharlottenburg",True,leer,4915226785024.0,https://www.kaffeepur.de,info@kaffeepur.de,10:30-18:00,10:30-18:00,10:30-18:00,10:30-18:00,10:30-18:00,10:30-17:00,
691,2539,867,Facciola,Forster Straße 5,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Lasagne (auch veget.), Gnocchi, Antipasti & tolle italienische Weine",True,"Lasagne (auch veget.), Gnocchi, Antipasti & tolle italienische Weine",True,"Lasagne (auch veget.), Gnocchi, Antipasti & tolle italienische Weine",4917630368903.0,https://www.facebook.com/Facciola.berlin/,info@facciola-berlin.de,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,12:00-21:00,12:00-21:00,15:00-19:00
692,2797,955,Restaurant Bastard,Reichenberger Straße 122,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Frühstück, Porridge, Brunch, Kuchen, selbstgebackenes Brot,Weine",True,Unsere aktuellen Liefergebiete werden auf unsere Webseite veröffentlicht,True,,493054821866.0,https://www.bastard-berlin.de/online-bestellen/#/where,restaurantbastard@googlemail.com,,,,,,,
693,1015,352,Miss Saigon Restaurant,Skalitzerstraße 38,10999,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Original südvietnamesische Küche. Gekocht nach altem, traditionellem Rezept. Vegan, vegetarisch, laktosefrei.",False,,True,,493069533377.0,https://www.miss-saigon-berlin.de,miss-saigon-berlin@t-online.de,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00
694,535,180,Die kleine Fa. Sommerfeld Spirituosen GmbH,Richardstraße 31/32,12043,Beverage Store,"Spirituosen, Bier, alkoholfreie Getränke",True,Wie liefern innerhalb von Berlin,True,Wir haben ein Ladengeschäft das täglich von Montag bis Samstag von 10 bis 19 Uhr geöffnet hat! (jetzt in Krisenzeiten allerdings nur von 12 bis 18 Uhr),496876922.0,https://www.sommerfeld-spirituosen.de,some-sprit@web.de,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,
695,1591,546,Mobile World,Karl-Marx-Straße 153,12043,Other,"Händys, WiFi, Internet",False,,True,Abholung von 9 Uhr bis 20 Uhr möglich. Kontakt per Telefon oder WhatsApp (015774822222) erwünscht,493056822968.0,,mobile_world@t-online.de,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,
696,844,291,Hungerkünstler,Weichselstraße 65,12043,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Käsespätzle, Fondue, Alpenländische Spezialitäten",False,,True,,493023627446.0,https://www.hungerkuenstler.de,kaese@peppikaese.de,,14:00-19:00,14:00-19:00,14:00-19:00,14:00-19:00,12:00-19:00,12:00-19:00
697,2161,739,Cafe Rix,Karl-Marx-Straße 141 / im Saalbau Neukölln,12043,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Deutsche und mediterrane Küche, Angebot auf unserer Website",True,Unseren Lieferbereich ersehen Sie auf unserer Website,True,"Täglich 12-18 Uhr, tel Vorbestellung möglich",49306869020.0,https://www.caferix.de,info@caferix.de,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00
698,1159,400,Kokott Berufskleidung Gebr. Haß GmbH,Karl-Marx-Straße 12a,12043,Other,"Arbeitsschutz und Berufskleidung sowie systemrelevante Produkte wie Atemschutz und Desinfektionsmittel, PSA und Berufskleidung für medizinisches Personal und Handwerk",True,Wir liefern über unsere Website deutschlandweit,True,"Artikel die im Webshop verkauft werden, können nur in der Filiale Kamenzer Damm 80, 12249 Berlin abgeholt werden in der Zeit Mo.-Fr. von 8:00 - 18:00 Uhr",493062788635.0,https://www.kokott.com,nk@kokott.com,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,,
699,1429,492,AK Mobile Neukölln,Karl-Marx-Straße 104,12043,Other,"Handy, Vodafone, O2, 1&1, Yourfone, DSL, Internet, Glasfaser, WesternUnion",False,,True,AK Mobile Neukölln bietet neben Mobilfunk und Telekommunikationsdiensten auch Western Union -Geldempfang und senden an.,491732050093.0,https://www.akmobile.de,info@akmobile.de,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-18:00,
700,2203,753,Fürst Bodenbeläage Reste-Eck M. Fürst GmbH,Donaustraße 24,12043,Other,"Baumarkt, Teppichboden, Bodenbeläge, Malerbedarf, Messebodenbeläge",True,Berlin,True,"Bodenbeläge, Malerbedarf, Handwerkerbedarf",49306235018.0,https://www.fuerst-berlin.de,info@fuerst-berlin.de,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,
701,1993,681,Hayatuna Kräuter und Tee,Anzengruber Straße 11,12043,Health,"Bio Kräuter und  Tees, Öle, Gewürze,Räucherwerk, Arzneibuchqualität",True,"Kostenlose Lieferung in einem Umfeld bis 3 Km ab einem Mindestbestellwert von 15€, innerhalb von 24 Stunden Lieferung. Bestellung auch telefonisch möglich",True,"Telefonisch oder per email bestellen, während den Öffnungszeiten und noch am selben Tag abholen",493068056118.0,https://www.heilpraxis-kraeuter.com,info@heilpraxis-kraeuter.com,10:00-18:00,10:00-18:00,,10:00-18:00,10:00-18:00,10:00-15:00,
702,973,338,Sommerfeld Spirituosen,Richardstraße 31,12043,Beverage Store,wir haben fast alles Flüssige....,True,Unsere aktuellen Liefergebiete werden auf unsere Webseite veröffentlicht,True,Wir sind von 12-18 Uhr vor Ort und freuen uns auf Sie...,49306876922.0,https://sommerfeld-spiriuosen.de,post@sommerfeld.berlin,,,,,,,
703,1762,604,Balera Weinhandlung,Karl-Marx-Platz 6,12043,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Wein aus Italien,True,Wir liefern nach ganz Berlin 3 mal die Woche,True,Bestellungen per Email und Abholung möglich im Laden,493052282862.0,http://baleraweine.com/,info@baleraweine.com,,,,,,,
704,238,81,Restaurant Vorwerck,Karl-Marx-Straße 131,12043,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Deutsch/Spanische Küche,True,! Bestellen Sie heute zu Morgen und wissen Sie was Morgen auf den Tisch kommt! wir liefern von 10-13 täglich.Einfach im Ofen erwärmen und fertig. Yummy!,True,Rufen sie uns an und Hohlen sie ihr essen einfach ab .20 min und Yammy! unsere Wöchentliche speissekarte bequem per e-mail erhalten. Melden sie sich an unter: info@restaurant-Vorwerck.de,4915157120582.0,https://www.restaurant-Vorwerck.de,info@restaurant-vorwerck.berlin,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00
705,631,215,Trattoria Vigata,Innstraße 47,12045,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Pizza, Tiramisú",False,,True,Abholung von 16:00 Uhr bis 22:00 Uhr möglich,493098407141.0,http://vigata.de,kontakt@vigata.de,16:00-22:00,16:00-22:00,,16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00
706,2182,746,Crazy Bastard Sauce,Weserstraße 168,12045,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Abhol- und Lieferdienst mit chilisaucen, burgers, fish & Chips, Britische Süßigkeiten.",True,Unsere aktuellen Liefergebiete finden Sie unter www.crazybb2b.com,True,"Abholzeiten 13:00 - 21:00, Mittwoch - Sonntag",493092287098.0,https://www.crazybsauce.com,mail@crazybsauce.com,,,13:00-21:00,13:00-21:00,13:00-21:00,13:00-21:00,13:00-21:00
707,3475,1186,cafe tschüsch,Fuldastraße 12,12045,"Food service (Café, Restaurant, Diner, Grocery, etc.)","alternative indian futurefood, vegan & vegetarisch, Currys, Suppen, Salate, Desserts, solidarisch / regional / ökologisch gehandelte & produzierte  Getränke, Eiskaffees & Paletas, uvm!",True,"Das kolyma2-Kollektiv liefert euch blitzschnell per Fahrrad unser Essen in die Bezirke Neukölln, Kreuzberg & Friedrichshain. Bestellen per App >>coopcycle<< oder über die Webseite >>https://kolyma2.coopcycle.org<<.",True,"#bettercalltschüsch Ihr könnt alles von unserer Karte ganz easy vorbestellen (030 544 844 14) oder direkt bei uns im Laden bestellen. Zur Zeit nur zum mitnehmen! Wir sind gerade, außer Dienstags, täglich von 16 - 21 Uhr für euch am Start!",493054484414.0,https://www.tschuesch.de,cafe@tschuesch.de,16:00-21:00,,16:00-21:00,16:00-21:00,16:00-21:00,16:00-21:00,16:00-21:00
708,2011,687,WILDHOOD store,Weichselstraße 22,12045,Other,"Outdoor- und Reisethemen, Bücher, Postkarten",False,,True,"Du kannst online bestellen und es dann bei uns abholen, ab 20€ schicken wir es dir aber auch versandkostenfrei zu.",493069800290.0,https://www.wildhoodstore.de,hello@wildhoodstore.de,,,,,,,
709,3328,1137,Amore Store,Sanderstraße 12,12047,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Das Sortiment besteht aus italienischen Lebensmitteln, landestypischen Küchenutensilien und bunten Wohnaccessoires: von sizilianischer Schokolade, Fenchel-Salami vom Gardasee, saftigem Panettone aus Mailand bis hin zur roten Parmesanreibe von Rigamonti.",True,Lieferungen per Fahrrad-Kurier innerhalb des S-Bahn-Rings,True,Bestellungen können über den Onlineshop getätigt werden und am gleichen Tag im Laden abgeholt werden von 12 – 18 Uhr,493054612587.0,https://www.amorestore.de,info@amorestore.de,,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,
710,3121,1066,Pan Africa Restaurant & Catering,Kirchhofstraße 41,12047,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Afrikanische Speisen und Getränke, Restaurant, Lieferservice und Catering",True,Lieferungen über https://www.lieferando.de/pan-africa-berlin oder nach telefonischer Bestellung ab 180 Euro,True,"Essen und  Getränke, Take-Away-Karte auf www.panafricaberlin.de/speisekarte",4917661264817.0,https://www.panafricaberlin.de,info@panafricaberlin.de,,15:00-22:00,15:00-22:00,15:00-22:00,15:00-22:00,15:00-22:00,15:00-22:00
711,2953,1008,Aapka - Restaurant,Maybachufer 23,12047,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Indisches Restaurant und Grills aus dem Tandoorofen,True,"12047, 12045, 10967, 10999, 10997,",True,Alle speisen können telefonisch vorbestellt und zwischen 16 - 22 Uhr im Restaurant abgeholt werden.,49306135547.0,https://www.aapka.de,,16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00
712,1933,661,Populus Coffee,Maybachufer 20,12047,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Specialty coffee roastery and a cafe offering freshly roasted beans from some of the best producers in the world.,False,,True,"Our cafe is open daily between 10-17. Coffee drinks, pastry, wine, beer and beans available for take away.",491729884176.0,https://www.populus.coffee,hello@populuscoffee.de,10:00-18:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00
713,2227,761,Teas & Trees,Pannierstraße 56,12047,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Griechische Kräutertees,True,,False,,4917632581887.0,https://www.teasntrees.com,contact@teasntrees.com,,,,,,,
714,457,154,Geist im Glas,Lenaustraße 27,12047,"Food service (Café, Restaurant, Diner, Grocery, etc.)","American Brunch, Breakfast, Cocktails",True,"Lieferung jeden Samstag & Sonntag, zwischen 12:00 - 13:00 Uhr für alle Vorbestellungen bis 11:30Uhr am selben Tag, Lieferung innerhalb des S-Bahn Rings",True,"Samstags und Sonntags zwischen 11:00-14:30 Uhr, telefonische bzw. Online Vorbestellung möglich",4915251353816.0,https://geistimglas.de,geistimglasberlin@gmail.com,,,,,,11:00-14:30,11:00-14:30
715,1744,598,standard saubere sachen,Reuterstraße 53,12047,Fashion / Clothing,"Faire Mode und nachhaltige Produkte, Geschenkartikel",True,Versandkostenfreie Lieferungen Deutschlandweit und per Fahrrad in Neukölln und Kreuzberg,True,Alle Produkte dürfen nach Absprache auch selbst abgeholt werden.,491775503525.0,https://standard-saubere-sachen.de/,post@standard-saubere-sachen.de,,,,,,,
716,3058,1045,Limonadenbaum,Nansenstraße 17,12047,Fashion / Clothing,Kinderkleidung und Spielsachen – Neuware und zweite Hand. Priorität haben bei uns umweltfreundlich und fair produzierte Erzeugnisse.,False,,True,wird individuell vereinbart,493095597415.0,https://www.limonadenbaum.de,hallo@limonadenbaum.de,,,,,,,
717,3088,1055,Pure Pepper,Richard-Sorge-Straße 33,12049,Other,Pfefferhandel,True,,False,,493099406950.0,https://www.purepepper.de,info@purepepper.de,,,,,,,
718,2578,880,Raum + Farbe von Fürst,Hermannstraße 200,12049,Hardware Store,"Malerbedarf, Farben, Lacke, PVC und Teppichboden",True,Berlin,True,,49306221008.0,https://www.fuerst-berlin.de,raum+farbe@fuerst-berlin.de,10:00-18:00,10:00-16:00,10:00-16:00,10:00-16:00,10:00-16:00,,
719,2140,732,Side by Side Vintage Berlin,Hermannstraße 37,12049,Fashion / Clothing,Zeitgenössische Vintage Mode für den zukunftsorientierten Kleiderschrank,True,"Kostenlose Lieferung innerhalb Berlins, Bestellung über Instagram möglich",True,Bestellungen über Instagram lassen sich gegen Absprache im Laden anprobieren/abholen,4915758533705.0,https://www.instagram.com/sidebysidestore/,sidebysidestoreberlin@gmail.com,,,,,,,
720,619,210,La Pecora Nera,Herrfurthplatz 6,12049,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Italienisches Restaurant,False,,True,"Die Bestellungen können jeden Tag zwischen 11,00 und 21,00 Uhr telefonisch gemacht werden",4915788221794.0,,lapecoraneraberlin@gmail.com,,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00
721,2413,824,Apotheke am Herrfurthplatz,Herrfurthstraße 9,12049,Health,"Desinfektionsmittel, Gesichtsmasken, Einmalhandschuhe",True,"12049, 12053",True,Wir sind von 9.00 - 19.00 geöffnet.,49306215879.0,https://www.apotheke-am-herrfurthplatz.de,info@apotheke-am-herrfurthplatz.de,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-14:00,
722,2473,845,m|a - feine Kost,Kienitzer Straße 93,12049,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Feinkostladen und Gastronomie,True,"Lieferungen in Neukölln, bald auch darüberhinaus. Bestellung telefonisch während der Öffnungszeiten (10:00 - 14:00). Übersicht der Produkte auf derWebsite.",True,Alle Produkte des Einzelhandels sowie eine kleine Auswahl an Speisen und Kaffee.,493032890881.0,https://www.ma-feinekost.com,mail@ma-feinekost.com,10:00-14:00,10:00-14:00,10:00-14:00,10:00-14:00,10:00-14:00,10:00-14:00,
723,229,77,Pomeranze Kaffeebar,Leinestraße 48,12049,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Mittagstisch, Kuchen, Balkonbedarf, Saatgut, Werkzeug, Blumentöpfe",False,,True,,493098401005.0,https://www.pomeranzeberlin.de,post@pomeranzeberlin.de,,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00
724,1534,527,Café Kanel,Schillerpromenade25,12049,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Traditidionelle und vegane Backwaren und Kaffeespezialitäten,False,,True,Take away von 9-17 Uhr. Mittwoch und Donnerstag geschlossen.,493062984846.0,,,09:00-17:00,09:00-17:00,,,09:00-17:00,09:00-17:00,09:00-17:00
725,1597,548,Pangolino Fitness,Emser Straße 60,12051,Fashion / Clothing,"Pangolino Fitness ist der Onlineshop für faire und umweltfreundliche Sportmode, plastikfreie Naturkosmetik und Zubehör für Essen und Trinken beim Sport und unterwegs.",True,Wir liefern Deutschland und Europaweit.,True,Bestellungen können nach vorheriger Terminvereinbarung kontaktlos bei uns abgeholt werden.,,https://pangolino.de,info@pangolino.de,,,,,,,
726,3181,1087,Nini e Pettirosso,Selkestraße 27,12051,"Food service (Café, Restaurant, Diner, Grocery, etc.)",Italienische Pizza & Pasta,False,,True,Pizza und Pasta können vor Ort bestellt und mitgenommen werden.,493068813061.0,https://www.facebook.com/pages/Nini-e-Pettirosso/142700262504746,,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00
727,3718,1268,Café PLUME,Warthestraße 60,12051,"Food service (Café, Restaurant, Diner, Grocery, etc.)","Burger, selbstgemachte gf vegane Nachspeisen",False,,True,Telefonische Bestellung und Abholung,493055287575.0,https://www.sprachcafeplume.de,sprachcafeplume@gmail.com,13:00-22:00,,13:00-22:00,13:00-22:00,13:00-22:00,11:00-22:00,11:00-22:00
728,184,62,Sieben Gewürze Catering,Glasower Straße 52,12051,"Food service (Café, Restaurant, Diner, Grocery, etc.)",internationale und mediterrane Küche,True,Wir liefern im gesamten Berliner Stadtgebiet ab einer Bestellung von 70 Euro,True,"Auf unserer Internetseite finden Sie unsere vielfältige Speisen, die Sie auch abholen können. Wir bitten darum, uns 24 Stunden vorher zu kontaktieren.",4917656450922.0,https://www.7gewuerzecatering.de,info@7gewuerzecatering.de,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00
729,1585,544,Curious Fox Bookshop,Flughafenstraße 22,12053,Bookstore,"Englisch- und Deutschsprachige Bücher. Heute bestellt, morgen da!",True,"Kostenlose Lieferung in Neukölln 12053, 12049, 12043, 12045, 12047 & Kreuzberg 10967, 10961, 10965.",True,Bestellungen zum Abholen müssen uns spätestens bis 16:00 Uhr am vorherigen Tag erreichen und können Mo - Sa zwischen 14:30 und 15:30 abgeholt werden.,493052664791.0,https://curiousfoxbooks.com/,info@curiousfoxbooks.com,14:30-15:30,14:30-15:30,14:30-15:30,14:30-15:30,14:30-15:30,14:30-15:30,
730,2101,718,"TiDis, der Tintendiscounter Berlin",Neckarstraße 5,12053,Office Supplies,"PC & Druckerreparatur - EDV Zubehör wie Druckerpatronen, Lasertoner und Druckertinte",True,Wir liefern Europaweit,True,"Bei uns finden Sie alles an Futter für Ihren Drucker, auch neu und gebrauchte Drucker führen wir im Programm. Computer und Druckerprobleme können wir direkt in unser Werkstatt für Sie lösen.",493068237544.0,https://www.tidis.de,info@tidis.de,10:00-18:30,10:00-18:30,10:00-18:30,10:00-18:30,10:00-18:30,10:00-14:00,
